id_Client,id_Localisation,id_typecard,Balance,EstimatedSalary,Point_Earned,Exited,Complain,Satisfaction_Score
15611635,19985,19998,0.0,185366.56,965,0,0,4
15638774,19985,19998,0.0,182224.14,238,0,0,1
15722037,19997,19998,115462.02,42581.04,295,0,0,5
15672930,19985,19998,0.0,31921.95,379,0,0,4
15668774,19997,19998,122739.1,102460.84,546,1,1,5
15780966,19999,20000,0.0,109681.29,891,0,0,5
15659694,19997,19998,113781.5,106345.05,559,1,1,5
15624424,19985,19998,0.0,102472.9,502,0,0,1
15708713,19999,19998,0.0,36249.76,376,0,0,2
15755405,19999,19994,128284.45,32996.89,538,1,1,5
15647570,19997,19998,120591.19,195123.94,938,0,0,5
15684348,19999,20000,0.0,57014.43,742,0,0,5
15702541,19999,19996,166968.28,159483.77,654,1,1,4
15646942,19985,19996,0.0,100929.59,958,0,0,3
15748920,19999,19996,0.0,12513.07,517,0,0,1
15694581,19985,20000,0.0,74900.9,791,0,0,2
15643215,19997,20000,71667.97,137111.89,280,0,0,3
15649060,19997,20000,82729.47,60212.51,303,0,0,4
15774258,19999,19994,0.0,187343.4,505,0,0,3
15731553,19999,19996,0.0,183284.53,537,0,0,3
15617029,19985,20000,0.0,8125.39,951,0,0,1
15780716,19997,19994,129626.19,103220.56,813,0,0,5
15577018,19997,19994,114035.39,96885.19,383,0,0,4
15809515,19997,19998,151922.94,8877.06,848,0,0,2
15789924,19999,19998,0.0,147530.06,745,0,0,3
15725076,19985,19998,107751.68,33389.42,563,0,0,3
15672481,19999,20000,0.0,45309.24,940,0,0,5
15574115,19985,19998,101179.23,35230.61,239,0,0,2
15661830,19985,19994,0.0,59816.41,371,0,0,3
15665879,19999,19998,0.0,69080.46,334,0,0,5
15673820,19999,19994,0.0,143450.61,392,0,0,1
15747772,19997,19994,58571.18,40774.01,329,0,0,4
15666197,19997,19996,153058.64,99377.27,393,0,0,2
15773639,19997,20000,98270.34,133617.44,271,0,0,5
15581893,19999,19994,130788.71,101495.0,292,1,1,4
15672447,19997,19996,99165.84,119333.95,267,1,1,5
15777830,19999,19998,0.0,167682.38,968,0,0,2
15713890,19999,20000,0.0,152884.84,323,0,0,5
15577598,19985,19994,115636.05,70400.86,710,0,0,5
15786042,19997,19998,185932.19,65413.41,536,0,0,5
15753462,19997,20000,72549.0,182728.8,845,0,0,3
15759690,19999,20000,0.0,81442.6,997,0,0,2
15801414,19999,19994,0.0,144251.38,348,0,0,4
15656141,19999,19996,0.0,40207.06,933,0,0,1
15608701,19997,19998,121890.06,54530.51,499,1,1,1
15582892,19999,19996,99786.07,32683.88,284,1,1,1
15632967,19999,20000,0.0,104703.96,867,0,0,5
15587573,19997,19998,115084.53,26907.43,258,0,0,3
15654891,19999,19996,0.0,180591.31,227,0,0,2
15611365,19999,20000,127661.69,60905.51,542,0,0,3
15749103,19997,19994,118907.6,47777.15,808,1,1,3
15810203,19997,19994,77627.33,108222.68,545,0,0,4
15813660,19985,20000,160625.17,3554.63,816,0,0,1
15605673,19985,20000,0.0,78616.92,785,0,0,1
15669282,19999,20000,124266.86,100566.81,606,0,0,5
15792726,19999,20000,127974.06,183259.34,360,0,0,3
15593241,19999,19994,0.0,159131.2,979,0,0,4
15683053,19985,19998,0.0,160976.84,994,1,1,1
15632736,19997,19994,104911.35,42933.26,334,0,0,3
15731865,19999,19998,0.0,91291.2,304,0,0,4
15760450,19999,19998,0.0,52471.36,574,0,0,4
15787204,19985,19998,110646.54,108804.28,597,0,0,4
15650454,19999,19996,0.0,122449.18,720,0,0,3
15573730,19997,19998,126704.49,41682.3,233,0,0,4
15705050,19999,19998,0.0,148887.69,973,0,0,4
15791342,19985,19994,84560.04,137784.25,357,0,0,1
15684316,19999,19994,0.0,190573.9,559,1,1,3
15700540,19997,19994,129893.56,102076.03,823,0,0,2
15770631,19985,19994,167385.81,56307.51,452,0,0,5
15790594,19999,19996,0.0,49775.58,786,0,0,3
15604020,19997,20000,105858.71,4395.45,564,0,0,2
15637599,19997,20000,123070.89,28461.29,875,1,1,3
15736578,19999,19994,0.0,28184.7,445,0,0,5
15666332,19985,19998,0.0,3149.1,712,0,0,3
15727291,19999,19996,0.0,194273.12,935,0,0,5
15785920,19997,19996,125141.24,148537.06,299,0,0,3
15658987,19999,19998,96173.17,116378.31,689,0,0,5
15687719,19985,20000,0.0,6761.84,527,0,0,5
15799641,19985,20000,0.0,81995.92,868,0,0,4
15758702,19999,19998,0.0,14392.68,761,0,0,3
15689526,19997,19996,127543.11,468.94,732,1,1,4
15586848,19999,19996,0.0,122379.54,884,0,0,1
15707637,19999,19994,0.0,13228.93,944,1,1,3
15719426,19999,19994,103101.56,154002.02,572,1,1,5
15639265,19999,19998,126113.28,112777.38,699,0,0,3
15576124,19999,19998,40488.76,128528.83,734,0,0,4
15757829,19997,19998,137389.77,170122.22,988,0,0,1
15633227,19999,19996,85146.36,2803.89,275,0,0,4
15753092,19997,20000,129828.58,181918.27,249,1,1,4
15782939,19999,19996,80214.36,115241.96,387,1,1,5
15746338,19999,19996,0.0,129956.13,520,0,0,3
15590676,19999,19998,141796.44,45858.49,602,0,0,4
15599329,19999,19998,195238.3,131083.56,503,1,1,2
15783097,19997,19996,111348.15,46422.46,822,0,0,1
15597885,19999,19994,0.0,57675.88,807,0,0,5
15597467,19999,19998,0.0,169741.95,814,0,0,4
15724764,19997,20000,64404.26,26022.37,577,0,0,5
15778418,19997,19994,154309.67,125334.16,659,1,1,3
15684769,19999,19998,129431.36,21343.74,521,0,0,5
15756167,19985,20000,134204.67,139971.02,672,0,0,4
15632439,19999,19996,0.0,47455.82,639,0,0,5
15755138,19999,19996,0.0,55593.8,341,0,0,2
15659092,19999,20000,0.0,191756.55,344,1,1,5
15742116,19997,19996,116711.06,76373.38,489,0,0,1
15801994,19999,19996,0.0,169278.52,246,0,0,3
15647572,19985,19994,54980.81,136909.88,475,0,0,1
15644551,19985,19994,99773.85,54865.92,403,0,0,2
15709135,19997,19998,101231.77,156529.44,368,0,0,2
15684469,19997,19996,117070.21,113482.2,697,0,0,3
15627637,19997,20000,73314.04,63446.47,706,0,0,3
15667093,19999,19998,0.0,13624.02,307,0,0,2
15690589,19999,20000,212314.03,148814.55,369,0,0,1
15595350,19999,19998,136067.81,65567.91,796,0,0,3
15777586,19985,19998,109052.04,6409.55,985,0,0,5
15804064,19999,20000,79126.17,126997.53,974,0,0,3
15717770,19985,19996,0.0,171762.88,987,1,1,3
15754443,19999,19994,108308.0,129031.19,476,1,1,4
15776939,19997,19994,102290.56,182691.31,434,0,0,1
15713517,19999,19996,102025.08,12351.01,540,0,0,1
15683522,19997,20000,113383.07,135123.95,767,0,0,2
15673995,19985,19994,102541.1,181490.42,933,0,0,4
15771054,19985,19996,0.0,186490.38,698,0,0,4
15578788,19985,19994,0.0,41248.8,326,0,0,5
15737408,19999,19996,109941.51,116267.28,500,0,0,5
15750837,19997,19994,141749.69,9201.53,602,0,0,2
15576022,19999,19994,0.0,80630.32,441,0,0,5
15635502,19999,19994,0.0,159165.7,351,0,0,3
15627298,19999,19996,85146.48,86490.09,806,1,1,2
15811415,19999,19994,134066.1,197572.4,335,0,0,4
15645059,19999,19998,0.0,105159.89,459,0,0,2
15689671,19985,20000,0.0,40807.26,923,0,0,1
15718667,19999,20000,87619.29,143.34,270,0,0,2
15803202,19999,19998,0.0,125823.79,383,1,1,4
15593683,19985,19994,0.0,138465.7,443,0,0,5
15703394,19985,19996,0.0,44008.91,612,0,0,1
15570289,19997,19998,103409.16,66893.28,593,1,1,2
15567437,19997,19994,123040.38,76503.06,645,0,0,2
15711687,19999,19994,108128.52,56784.11,695,0,0,1
15656592,19997,19994,169023.33,175657.55,593,0,0,4
15634373,19999,20000,0.0,105155.66,876,0,0,3
15769125,19985,20000,0.0,47468.56,408,0,0,5
15711386,19999,19996,0.0,64729.51,957,0,0,5
15714241,19985,19998,222267.62,101108.85,763,1,1,4
15642530,19997,20000,144090.42,140938.95,240,1,1,5
15713599,19999,19994,114835.43,37662.49,548,0,0,5
15744770,19999,19996,0.0,86414.41,663,0,0,1
15780498,19999,20000,145030.92,41820.65,529,0,0,5
15624397,19999,20000,71240.3,127734.16,415,0,0,2
15615219,19999,19994,138772.16,123872.0,968,0,0,4
15570908,19985,19994,93617.07,113050.92,856,0,0,2
15762855,19985,19996,0.0,131389.39,390,0,0,3
15661827,19985,19996,0.0,26589.56,898,0,0,5
15746035,19985,19996,74237.2,195463.34,547,0,0,3
15691906,19997,19994,127421.78,108876.75,923,1,1,2
15793424,19985,19994,61274.7,136054.45,244,0,0,4
15577905,19999,19996,106486.66,182262.66,322,0,0,5
15667216,19999,19994,73194.52,129209.09,853,0,0,1
15673971,19997,19994,146498.77,64853.51,472,1,1,1
15701238,19999,19994,0.0,148989.16,745,0,0,5
15644849,19999,20000,0.0,71047.51,506,0,0,2
15635531,19985,19998,0.0,185341.62,597,0,0,3
15632263,19985,19996,120355.0,137793.34,420,0,0,3
15720110,19999,19994,117265.21,198317.23,333,0,0,2
15619045,19999,20000,0.0,162137.5,228,0,0,1
15697510,19985,19996,0.0,109688.82,533,1,1,1
15784923,19997,19996,109974.22,36320.87,637,1,1,3
15567383,19997,19996,98009.13,31384.86,985,0,0,3
15732621,19999,19994,0.0,114083.73,664,0,0,3
15757981,19999,19998,0.0,163331.66,671,0,0,4
15727819,19985,20000,171671.9,50777.77,392,0,0,1
15738088,19985,20000,0.0,30772.86,350,1,1,3
15765173,19999,19996,0.0,113796.15,958,1,1,1
15665159,19999,19996,128213.96,188729.08,708,1,1,1
15618203,19997,19998,116197.65,86701.4,345,0,0,3
15791452,19999,20000,0.0,153129.22,791,0,0,1
15638159,19985,19994,86607.39,19825.09,998,0,0,3
15585466,19999,20000,0.0,12186.83,333,0,0,3
15677310,19997,20000,98854.34,86920.97,327,1,1,3
15646262,19999,19994,0.0,35408.77,978,0,0,2
15656901,19999,20000,0.0,165576.55,948,0,0,2
15621093,19997,19996,97338.19,48226.76,675,0,0,4
15592123,19999,19998,0.0,199454.38,297,0,0,2
15589200,19985,19994,0.0,118749.58,561,0,0,1
15602934,19999,19998,131698.56,151623.9,475,0,0,3
15812720,19997,20000,130110.45,172097.95,539,0,0,4
15695383,19985,20000,0.0,87677.15,240,0,0,1
15723064,19985,19994,165149.12,21858.28,872,0,0,1
15761606,19985,19998,101707.8,123866.28,425,0,0,5
15650322,19999,19996,105588.66,74694.41,316,0,0,4
15669782,19997,19994,111336.89,16770.31,753,1,1,5
15751628,19999,19998,78391.17,49424.6,262,0,0,4
15809057,19985,19996,0.0,172031.22,292,0,0,2
15617052,19999,19998,0.0,183021.06,441,1,1,2
15590810,19997,19998,144326.1,73979.85,527,1,1,2
15801293,19997,19996,101278.25,26265.18,859,0,0,4
15770968,19997,19996,108711.57,24857.25,812,0,0,3
15572356,19985,19994,108555.07,167969.16,623,0,0,1
15603247,19997,20000,146781.23,189307.7,273,0,0,2
15619116,19999,19994,0.0,99770.3,229,0,0,2
15691792,19985,20000,0.0,119712.78,244,0,0,2
15783276,19999,19996,0.0,168607.73,922,0,0,2
15766137,19999,20000,0.0,83087.13,502,0,0,5
15574554,19997,19998,103291.25,130664.79,458,0,0,4
15578671,19985,20000,209490.2,133267.69,243,1,1,2
15716608,19985,19994,0.0,67029.82,431,1,1,2
15690670,19999,19998,0.0,141031.08,633,0,0,2
15630466,19999,20000,0.0,125110.02,456,0,0,2
15630349,19985,19994,0.0,117832.39,710,0,0,2
15803801,19999,19994,0.0,198817.72,731,0,0,2
15647890,19999,20000,149405.19,146411.6,562,0,0,5
15606115,19999,19996,191665.2,131312.56,297,1,1,4
15714642,19985,20000,0.0,141652.2,538,0,0,1
15741181,19999,19996,135071.12,64477.25,330,0,0,3
15773973,19999,20000,0.0,191215.61,547,0,0,4
15758546,19985,20000,0.0,37090.44,995,0,0,3
15598940,19997,19996,181804.34,57517.71,309,0,0,1
15669783,19999,19994,47020.65,63241.21,850,1,1,3
15624993,19999,19994,128518.98,44567.83,358,1,1,4
15760568,19997,19998,142658.05,135337.11,698,0,0,1
15699047,19999,20000,120150.39,33964.03,515,0,0,3
15616168,19999,19998,81905.95,61623.19,402,0,0,3
15773146,19999,19994,137998.2,168989.77,443,0,0,1
15770375,19997,20000,123126.29,74425.41,240,0,0,5
15589725,19999,19996,0.0,178929.84,850,0,0,4
15710034,19997,19998,135645.3,101382.86,823,1,1,5
15800806,19985,19998,122449.31,180769.55,946,0,0,5
15570485,19985,20000,161766.88,92378.54,628,0,0,2
15575391,19999,19994,0.0,38252.25,654,0,0,3
15790750,19997,19994,123187.51,146111.34,416,0,0,3
15714832,19997,19998,150956.7,72350.17,507,0,0,2
15619953,19985,19994,105021.28,48242.38,313,0,0,4
15673929,19999,19998,0.0,148305.81,701,0,0,5
15578835,19985,19994,133204.9,8270.06,467,0,0,1
15752388,19985,19994,0.0,41549.64,704,0,0,1
15797081,19997,19996,115488.52,138656.81,991,1,1,4
15570194,19999,19996,0.0,12510.53,327,0,0,1
15580149,19985,20000,0.0,43889.41,847,0,0,5
15777708,19985,19994,0.0,192800.25,340,0,0,5
15769955,19999,19998,0.0,75762.0,288,0,0,3
15810444,19997,20000,130565.02,9854.72,481,1,1,5
15645593,19999,19998,91328.71,115724.78,381,0,0,1
15765345,19999,19998,0.0,106303.4,759,0,0,2
15760873,19999,19996,81310.34,183868.02,439,0,0,4
15794178,19999,20000,107136.6,153895.45,798,0,0,2
15589361,19985,20000,0.0,66695.71,980,0,0,3
15662483,19999,20000,0.0,173851.11,368,0,0,3
15809736,19999,19994,0.0,177423.02,816,1,1,5
15731148,19999,19996,108477.49,109096.71,729,1,1,2
15774328,19997,19996,144757.97,166656.19,743,0,0,3
15646969,19985,19998,0.0,176921.0,536,0,0,2
15718769,19985,20000,113110.26,98413.1,512,0,0,3
15610226,19999,19996,106414.57,77500.81,825,0,0,2
15616270,19985,19998,106920.91,119747.08,396,0,0,5
15790717,19985,19994,0.0,160387.98,950,0,0,5
15635703,19997,19994,131513.27,193715.0,751,0,0,1
15616365,19999,19996,0.0,28045.77,266,0,0,5
15630244,19999,20000,134320.23,150757.34,237,0,0,5
15734714,19999,19998,79715.36,82252.28,956,0,0,3
15721433,19999,20000,74306.19,154395.56,733,0,0,3
15590201,19985,20000,0.0,83866.35,416,1,1,1
15590828,19997,19998,126428.38,39830.1,367,0,0,1
15752097,19985,20000,99640.89,12429.22,412,0,0,2
15800031,19999,20000,66338.68,18772.5,350,1,1,5
15630857,19985,19996,0.0,9574.83,629,0,0,3
15689953,19985,20000,128226.37,188486.94,761,0,0,3
15759733,19999,19998,0.0,64716.08,862,0,0,2
15810826,19999,19998,0.0,84749.96,747,0,0,3
15668009,19985,19994,0.0,180551.77,988,0,0,1
15743456,19999,20000,0.0,60907.49,852,0,0,3
15725762,19999,19998,122168.65,174107.05,233,0,0,4
15761713,19999,20000,178074.33,110405.9,853,0,0,3
15769246,19997,19998,135078.4,187636.06,709,1,1,1
15781129,19985,19998,69434.4,66580.13,778,1,1,4
15599124,19999,19994,0.0,178779.52,922,0,0,5
15639004,19999,20000,0.0,70783.61,658,0,0,5
15810995,19997,19994,122726.56,46772.36,429,0,0,1
15653773,19999,19996,164496.98,163327.27,929,0,0,3
15708357,19985,19996,0.0,103760.53,858,0,0,2
15733597,19999,19994,150219.4,107839.03,880,0,0,2
15789560,19999,19994,187534.8,32900.41,835,1,1,2
15699524,19999,19994,0.0,193984.6,671,0,0,2
15626475,19999,20000,0.0,140889.31,936,0,0,2
15810839,19999,20000,103108.17,125646.82,738,0,0,1
15684318,19997,19994,96486.57,20344.02,355,0,0,3
15768120,19997,19994,90560.48,174268.88,941,0,0,2
15712807,19985,19996,131764.95,108500.66,606,1,1,5
15696371,19985,19998,92476.88,83247.14,816,0,0,4
15675794,19997,19998,152076.94,121840.2,309,1,1,3
15774277,19999,19994,0.0,132908.06,706,0,0,1
15603764,19999,20000,0.0,100075.1,533,1,1,1
15618647,19999,19994,43504.42,119327.75,607,0,0,1
15614643,19985,19996,0.0,136737.12,665,0,0,2
15707696,19985,19994,0.0,22356.97,583,0,0,1
15749583,19997,19994,93569.86,10137.34,844,1,1,4
15815125,19985,19998,102486.21,158379.25,823,0,0,4
15779620,19999,19998,0.0,94570.56,319,0,0,4
15768233,19997,19994,114346.3,980.93,426,1,1,1
15637788,19999,19994,110203.77,95583.45,476,0,0,1
15777046,19999,19998,128362.59,86044.98,456,0,0,1
15788723,19997,19996,143888.22,166236.38,383,1,1,4
15790489,19985,19994,170600.78,5240.53,703,0,0,5
15739476,19999,19998,0.0,150684.23,589,0,0,5
15612670,19985,20000,0.0,129508.96,687,0,0,2
15631222,19999,19998,75339.64,70665.16,772,0,0,3
15658972,19999,20000,122038.34,102085.35,547,0,0,4
15724691,19999,19994,0.0,195052.12,966,0,0,1
15740442,19999,19994,186825.56,93739.71,645,1,1,2
15760427,19999,19994,124788.18,65612.12,657,0,0,4
15677939,19999,19996,0.0,160095.48,796,0,0,4
15611599,19999,20000,0.0,49506.82,687,0,0,2
15633474,19999,20000,138553.56,92406.22,832,0,0,4
15671973,19985,19996,0.0,7415.96,994,0,0,5
15790019,19999,20000,105387.89,25059.06,471,0,0,5
15737735,19985,19994,95053.1,116816.54,777,1,1,5
15661745,19999,19996,0.0,144078.02,880,0,0,4
15797065,19985,20000,0.0,126675.62,963,0,0,5
15710671,19999,19996,137361.95,183682.1,872,0,0,1
15656522,19985,19996,158537.42,166850.56,584,0,0,5
15705085,19985,20000,0.0,27359.19,440,0,0,4
15744873,19997,19994,143595.88,101314.65,944,1,1,4
15781914,19997,19998,169947.4,27979.16,371,0,0,1
15637354,19999,19994,148167.83,109470.34,884,0,0,3
15717307,19999,20000,0.0,93713.13,836,0,0,3
15746695,19999,19998,48023.83,74870.99,659,0,0,3
15804962,19999,20000,155655.45,192387.52,1000,1,1,4
15665378,19999,19994,0.0,73457.55,809,0,0,5
15757865,19999,19996,0.0,61120.75,729,0,0,3
15578787,19999,19996,0.0,90964.54,742,1,1,1
15794323,19999,20000,121240.76,116969.73,296,0,0,2
15697546,19999,20000,0.0,92118.75,971,0,0,2
15629519,19999,19996,0.0,48357.9,793,0,0,3
15624703,19997,19996,129847.75,197325.4,921,0,0,2
15570002,19997,19994,118772.71,135853.62,532,1,1,1
15808566,19999,19998,0.0,169122.55,786,0,0,4
15805463,19997,20000,105163.88,164170.45,799,0,0,3
15709136,19999,19996,0.0,199909.31,933,0,0,4
15801605,19999,20000,0.0,83295.09,272,0,0,2
15567855,19999,19996,0.0,39382.06,252,0,0,2
15675141,19999,19998,93934.63,184748.23,786,0,0,5
15665759,19999,19994,117866.92,62280.91,876,0,0,3
15761487,19999,19998,0.0,196794.11,222,1,1,5
15700394,19985,19994,122857.46,144682.17,709,1,1,1
15631162,19999,19996,0.0,196342.66,556,0,0,3
15630641,19999,19996,127103.97,41516.44,290,0,0,1
15585066,19999,20000,0.0,112026.1,720,1,1,5
15722991,19999,19994,96402.96,52035.29,376,1,1,1
15737404,19999,19996,132512.27,185466.84,960,0,0,3
15722409,19985,19996,107604.66,80149.27,446,0,0,5
15806420,19999,19996,0.0,170980.86,870,0,0,1
15658148,19999,19998,0.0,185827.73,870,0,0,1
15810660,19997,19996,120875.23,113407.26,948,0,0,5
15709780,19999,19996,71786.9,67734.79,818,0,0,2
15727350,19999,20000,113143.12,3363.36,372,0,0,2
15752312,19985,19994,150777.72,135757.27,986,0,0,5
15616745,19985,20000,174894.53,22314.55,380,0,0,4
15572294,19999,19996,0.0,129526.57,223,0,0,4
15674110,19999,19996,160416.56,37266.43,998,0,0,1
15662501,19999,19996,91246.53,60017.46,401,1,1,4
15649239,19985,19998,0.0,153015.42,416,0,0,2
15700424,19999,19998,0.0,54209.02,710,0,0,2
15636388,19997,19998,98775.23,114603.96,291,0,0,5
15713975,19997,19998,139756.12,165849.48,234,1,1,4
15592925,19985,19994,177626.77,16392.72,788,1,1,1
15581626,19999,19996,0.0,162719.69,742,1,1,5
15641319,19985,19994,0.0,107112.25,225,1,1,2
15723481,19985,20000,0.0,41823.22,785,0,0,5
15787825,19997,19996,152496.81,99907.29,405,0,0,3
15710726,19999,19996,0.0,178229.05,481,0,0,2
15627195,19997,19998,112930.28,22095.73,438,0,0,5
15657957,19997,20000,113674.2,197861.16,368,1,1,3
15676117,19999,20000,0.0,138328.23,696,0,0,5
15607874,19999,19996,144450.58,137276.83,385,0,0,3
15796993,19999,19994,171236.3,21834.4,332,1,1,5
15649858,19985,19994,96776.49,119890.86,406,0,0,4
15811032,19997,20000,145984.92,24564.7,464,0,0,5
15679963,19997,20000,96353.8,10209.8,373,0,0,1
15579131,19999,19996,0.0,83449.65,343,0,0,3
15572428,19997,20000,115777.23,81508.1,569,0,0,1
15622461,19999,19998,122822.0,32626.21,461,0,0,3
15636105,19985,19998,0.0,43982.41,299,0,0,5
15583849,19999,19998,0.0,124874.23,602,0,0,5
15718780,19985,19996,79450.09,118324.75,315,0,0,5
15739271,19997,19998,122394.0,22113.93,273,0,0,3
15697129,19985,19996,0.0,31962.77,994,0,0,4
15763415,19997,20000,134378.89,105746.94,624,0,0,5
15796617,19999,19994,0.0,39925.52,398,0,0,5
15626628,19985,19994,88161.85,127630.88,804,0,0,1
15765857,19985,20000,142412.12,28778.98,729,0,0,4
15742511,19999,20000,121030.9,10008.68,264,0,0,4
15786433,19997,19994,165982.44,24482.16,306,0,0,2
15685805,19985,19996,0.0,98618.79,222,0,0,5
15627971,19999,19996,206663.75,16281.94,899,0,0,1
15783025,19997,19996,94661.53,121239.65,279,0,0,2
15726289,19999,19998,174400.36,42669.37,600,0,0,5
15802118,19985,19994,123428.69,164924.11,315,0,0,2
15607990,19985,19998,175735.5,157337.3,927,0,0,2
15695932,19985,19996,78381.13,153831.6,637,0,0,2
15812279,19999,19998,115345.86,168781.8,261,0,0,3
15687558,19997,20000,118613.34,168469.66,573,0,0,3
15729065,19997,20000,109960.06,170829.88,797,0,0,2
15698902,19997,19994,142703.4,86207.49,731,1,1,5
15570192,19997,20000,121729.42,61164.45,802,0,0,4
15809265,19999,19998,0.0,133287.73,305,0,0,1
15745201,19999,19998,139496.34,77128.23,590,0,0,2
15580623,19985,19994,0.0,77660.03,668,0,0,4
15578156,19985,19996,138521.83,56897.1,777,0,0,3
15631063,19999,20000,0.0,72945.32,221,0,0,4
15692577,19997,20000,83727.68,45418.12,450,0,0,1
15810910,19985,19996,0.0,158527.45,629,0,0,2
15723217,19999,19994,0.0,111312.96,239,0,0,5
15733111,19985,19998,124179.3,138759.16,539,0,0,1
15610727,19999,19996,128829.25,190588.6,879,0,0,2
15792720,19999,19998,171490.78,79099.64,248,0,0,3
15723153,19985,20000,0.0,138613.2,729,0,0,5
15802823,19985,20000,0.0,194230.81,401,0,0,3
15756118,19985,19998,0.0,110252.53,330,0,0,3
15684934,19999,19998,0.0,106117.3,624,0,0,3
15776936,19999,19998,160818.08,169642.12,219,1,1,5
15729087,19997,19996,156367.6,116179.92,676,0,0,1
15786463,19997,19996,121669.93,91.75,291,1,1,5
15717498,19999,19998,133970.22,187839.9,278,0,0,1
15718406,19999,19998,0.0,121098.65,781,0,0,2
15799468,19999,20000,96127.27,30972.06,427,0,0,4
15626383,19985,19998,121907.97,30314.04,774,0,0,5
15597385,19985,19998,0.0,14479.29,508,0,0,3
15570271,19985,19998,0.0,196395.25,458,0,0,4
15690330,19997,20000,77701.64,19512.38,671,0,0,4
15680611,19999,19994,0.0,72318.77,747,0,0,3
15810227,19999,19998,0.0,96615.23,393,0,0,1
15807194,19985,20000,113922.44,30772.22,503,0,0,2
15712199,19997,19994,183997.7,161217.19,382,0,0,5
15694995,19999,19994,0.0,66795.78,863,0,0,5
15723400,19999,19994,0.0,123969.64,540,0,0,2
15654772,19999,19994,89799.46,13783.77,857,1,1,4
15574743,19985,19998,0.0,168924.4,665,0,0,2
15807593,19985,19994,85660.96,134778.02,527,0,0,4
15686718,19997,19998,115569.21,119782.89,927,0,0,1
15695299,19999,19996,81828.22,52167.97,691,0,0,1
15722701,19997,19996,132694.73,167689.56,323,0,0,3
15799635,19985,19996,108867.0,140800.66,456,1,1,4
15742323,19999,19994,0.0,19823.02,781,0,0,5
15658435,19999,19994,0.0,72969.9,905,0,0,2
15586029,19997,19998,96152.68,143711.02,303,0,0,2
15772337,19997,19994,153855.52,180862.27,965,1,1,3
15807555,19999,20000,0.0,125658.28,430,0,0,5
15603378,19999,20000,141334.95,125870.5,277,0,0,3
15792862,19997,19994,104584.11,15126.32,576,1,1,4
15657349,19997,19994,98173.02,22457.25,642,1,1,5
15777614,19985,20000,0.0,82614.89,874,0,0,3
15653952,19997,19996,135157.05,32919.42,622,0,0,3
15724336,19997,19994,171601.27,126223.84,844,0,0,3
15689594,19999,20000,179539.2,112010.02,826,0,0,5
15801920,19997,19998,80615.46,180962.31,892,0,0,3
15653347,19985,19996,0.0,128882.66,762,1,1,1
15749951,19997,19996,126285.73,177614.17,969,1,1,3
15648178,19997,20000,137964.52,174570.55,978,0,0,1
15738662,19997,19998,159434.03,178373.94,856,0,0,5
15640855,19997,19996,113574.61,103396.08,995,0,0,4
15584288,19999,19996,0.0,59129.72,632,0,0,5
15760988,19997,19994,124573.33,683.37,899,0,0,3
15569624,19997,19998,105864.6,145567.34,674,0,0,5
15597949,19997,19994,104552.61,48137.08,245,1,1,4
15604551,19999,19996,0.0,90876.95,518,0,0,3
15617476,19999,20000,0.0,198543.1,808,0,0,4
15645323,19999,19996,0.0,106202.07,660,1,1,3
15793311,19997,19998,119492.88,166896.02,453,1,1,5
15764153,19999,19996,130499.09,74804.36,694,0,0,2
15802560,19985,20000,140576.11,116971.05,296,0,0,2
15728608,19997,19996,91025.58,163783.0,985,0,0,4
15770474,19999,19994,0.0,70221.13,797,1,1,3
15724444,19999,20000,125877.65,107841.77,511,0,0,5
15753110,19985,19996,45752.78,79623.28,608,1,1,4
15711521,19999,19994,121778.71,138399.67,985,0,0,3
15632816,19997,19998,127948.57,182765.14,596,0,0,2
15693637,19999,19998,0.0,186648.19,356,0,0,3
15725509,19997,19998,115286.68,149587.92,264,0,0,3
15684645,19997,19994,62078.21,129050.67,981,0,0,3
15692235,19999,19998,0.0,47764.99,740,0,0,4
15777459,19985,20000,175406.12,172792.44,707,1,1,1
15656937,19985,19994,131643.25,64436.16,855,0,0,1
15610643,19997,19998,151739.66,167461.5,412,0,0,4
15777315,19999,19998,93616.35,98348.66,286,0,0,5
15611058,19997,19998,138597.55,41536.59,476,1,1,4
15630413,19999,19998,0.0,72462.25,445,0,0,5
15635942,19999,19996,0.0,112465.19,359,1,1,5
15648858,19999,19996,85225.21,64511.44,871,0,0,4
15810732,19999,19998,148749.3,91830.75,694,0,0,3
15705448,19997,19996,130013.12,190806.36,309,1,1,4
15730488,19985,19994,0.0,112311.15,638,0,0,3
15620443,19999,19996,0.0,72276.24,774,0,0,4
15741078,19999,19994,111729.47,84920.49,421,0,0,3
15753161,19999,19998,180169.44,17348.56,760,0,0,2
15711396,19985,19996,0.0,82870.75,778,0,0,5
15593499,19985,19994,0.0,32080.69,510,1,1,3
15579189,19999,19994,0.0,120512.08,915,0,0,4
15743545,19985,20000,0.0,179032.69,373,0,0,1
15791316,19999,19994,0.0,95623.28,253,0,0,2
15608246,19997,19998,103914.17,110035.88,666,1,1,4
15676526,19999,19998,88772.87,168822.02,626,0,0,1
15813911,19999,20000,0.0,77705.75,754,0,0,5
15630195,19999,20000,131184.67,49815.62,966,0,0,1
15736250,19999,19996,117810.79,65632.33,399,1,1,3
15671334,19999,19998,0.0,169361.89,371,0,0,4
15574169,19997,19994,92466.21,4721.3,238,0,0,2
15718839,19997,19996,102741.15,23974.85,264,0,0,4
