id_typecard,Card_Type
9446,SILVER
9448,SILVER
9450,SILVER
9452,DIAMOND
9454,DIAMOND
9456,GOLD
9458,GOLD
9460,SILVER
9462,PLATINUM
9464,GOLD
9466,DIAMOND
9468,PLATINUM
9470,PLATINUM
9472,SILVER
9474,SILVER
9476,DIAMOND
9478,DIAMOND
9480,SILVER
9482,PLATINUM
9484,DIAMOND
9486,SILVER
9488,GOLD
9490,SILVER
9492,PLATINUM
9494,DIAMOND
9496,DIAMOND
9498,DIAMOND
9500,GOLD
9502,PLATINUM
9504,GOLD
9506,DIAMOND
9508,SILVER
9510,SILVER
9512,DIAMOND
9514,SILVER
9516,SILVER
9518,SILVER
9520,GOLD
9522,DIAMOND
9524,SILVER
9526,SILVER
9528,PLATINUM
9530,PLATINUM
9532,GOLD
9534,GOLD
9536,GOLD
9538,GOLD
9540,DIAMOND
9542,DIAMOND
9544,SILVER
9546,SILVER
9548,PLATINUM
9550,SILVER
9552,PLATINUM
9554,GOLD
9556,GOLD
9558,GOLD
9560,SILVER
9562,GOLD
9564,PLATINUM
9566,PLATINUM
9568,SILVER
9570,SILVER
9572,DIAMOND
9574,PLATINUM
9576,SILVER
9578,GOLD
9580,SILVER
9582,DIAMOND
9584,GOLD
9586,SILVER
9588,SILVER
9590,PLATINUM
9592,GOLD
9594,GOLD
9596,DIAMOND
9598,SILVER
9600,PLATINUM
9602,PLATINUM
9604,PLATINUM
9606,SILVER
9608,PLATINUM
9610,SILVER
9612,PLATINUM
9614,PLATINUM
9616,SILVER
9618,GOLD
9620,DIAMOND
9622,DIAMOND
9624,PLATINUM
9626,DIAMOND
9628,PLATINUM
9630,PLATINUM
9632,GOLD
9634,SILVER
9636,DIAMOND
9638,SILVER
9640,DIAMOND
9642,DIAMOND
9644,DIAMOND
9646,PLATINUM
9648,DIAMOND
9650,PLATINUM
9652,SILVER
9654,GOLD
9656,PLATINUM
9658,PLATINUM
9660,GOLD
9662,DIAMOND
9664,GOLD
9666,SILVER
9668,DIAMOND
9670,PLATINUM
9672,SILVER
9674,GOLD
9676,DIAMOND
9678,DIAMOND
9680,SILVER
9682,PLATINUM
9684,SILVER
9686,DIAMOND
9688,DIAMOND
9690,SILVER
9692,GOLD
9694,PLATINUM
9696,SILVER
9698,SILVER
9700,PLATINUM
9702,GOLD
9704,PLATINUM
9706,SILVER
9708,DIAMOND
9710,PLATINUM
9712,DIAMOND
9714,DIAMOND
9716,SILVER
9718,DIAMOND
9720,SILVER
9722,SILVER
9724,DIAMOND
9726,SILVER
9728,DIAMOND
9730,PLATINUM
9732,SILVER
9734,SILVER
9736,PLATINUM
9738,SILVER
9740,PLATINUM
9742,PLATINUM
9744,GOLD
9746,GOLD
9748,SILVER
9750,PLATINUM
9752,GOLD
9754,GOLD
9756,PLATINUM
9758,DIAMOND
9760,DIAMOND
9762,GOLD
9764,PLATINUM
9766,PLATINUM
9768,DIAMOND
9770,SILVER
9772,GOLD
9774,GOLD
9776,GOLD
9778,DIAMOND
9780,DIAMOND
9782,GOLD
9784,SILVER
9786,GOLD
9788,DIAMOND
9790,PLATINUM
9792,GOLD
9794,SILVER
9796,DIAMOND
9798,GOLD
9800,SILVER
9802,SILVER
9804,DIAMOND
9806,SILVER
9808,PLATINUM
9810,PLATINUM
9812,PLATINUM
9814,GOLD
9816,PLATINUM
9818,DIAMOND
9820,SILVER
9822,SILVER
9824,GOLD
9826,SILVER
9828,PLATINUM
9830,SILVER
9832,SILVER
9834,GOLD
9836,DIAMOND
9838,DIAMOND
9840,SILVER
9842,PLATINUM
9844,SILVER
9846,SILVER
9848,GOLD
9850,DIAMOND
9852,DIAMOND
9854,PLATINUM
9856,GOLD
9858,DIAMOND
9860,GOLD
9862,GOLD
9864,PLATINUM
9866,PLATINUM
9868,DIAMOND
9870,SILVER
9872,GOLD
9874,DIAMOND
9876,PLATINUM
9878,PLATINUM
9880,PLATINUM
9882,SILVER
9884,DIAMOND
9886,PLATINUM
9888,PLATINUM
9890,GOLD
9892,SILVER
9894,SILVER
9896,SILVER
9898,SILVER
9900,GOLD
9902,PLATINUM
9904,DIAMOND
9906,DIAMOND
9908,PLATINUM
9910,PLATINUM
9912,DIAMOND
9914,DIAMOND
9916,GOLD
9918,SILVER
9920,GOLD
9922,SILVER
9924,SILVER
9926,GOLD
9928,GOLD
9930,DIAMOND
9932,DIAMOND
9934,GOLD
9936,SILVER
9938,PLATINUM
9940,DIAMOND
9942,DIAMOND
9944,SILVER
9946,GOLD
9948,PLATINUM
9950,SILVER
9952,SILVER
9954,PLATINUM
9956,GOLD
9958,GOLD
9960,SILVER
9962,PLATINUM
9964,DIAMOND
9966,DIAMOND
9968,PLATINUM
9970,DIAMOND
9972,DIAMOND
9974,SILVER
9976,SILVER
9978,GOLD
9980,PLATINUM
9982,SILVER
9984,DIAMOND
9986,SILVER
9988,GOLD
9990,PLATINUM
9992,GOLD
9994,SILVER
9996,SILVER
9998,SILVER
10000,GOLD
10002,GOLD
10004,SILVER
10006,DIAMOND
10008,SILVER
10010,SILVER
10012,DIAMOND
10014,GOLD
10016,PLATINUM
10018,PLATINUM
10020,SILVER
10022,DIAMOND
10024,SILVER
10026,PLATINUM
10028,GOLD
10030,DIAMOND
10032,SILVER
10034,SILVER
10036,SILVER
10038,GOLD
10040,DIAMOND
10042,SILVER
10044,SILVER
10046,GOLD
10048,GOLD
10050,SILVER
10052,GOLD
10054,GOLD
10056,GOLD
10058,DIAMOND
10060,DIAMOND
10062,GOLD
10064,SILVER
10066,PLATINUM
10068,DIAMOND
10070,DIAMOND
10072,PLATINUM
10074,SILVER
10076,SILVER
10078,DIAMOND
10080,SILVER
10082,SILVER
10084,GOLD
10086,SILVER
10088,PLATINUM
10090,GOLD
10092,SILVER
10094,SILVER
10096,GOLD
10098,GOLD
10100,PLATINUM
10102,DIAMOND
10104,DIAMOND
10106,GOLD
10108,DIAMOND
10110,SILVER
10112,GOLD
10114,DIAMOND
10116,DIAMOND
10118,SILVER
10120,GOLD
10122,PLATINUM
10124,SILVER
10126,PLATINUM
10128,PLATINUM
10130,PLATINUM
10132,SILVER
10134,PLATINUM
10136,SILVER
10138,GOLD
10140,DIAMOND
10142,PLATINUM
10144,DIAMOND
10146,SILVER
10148,DIAMOND
10150,DIAMOND
10152,PLATINUM
10154,DIAMOND
10156,SILVER
10158,DIAMOND
10160,PLATINUM
10162,SILVER
10164,PLATINUM
10166,SILVER
10168,SILVER
10170,SILVER
10172,DIAMOND
10174,PLATINUM
10176,PLATINUM
10178,DIAMOND
10180,PLATINUM
10182,PLATINUM
10184,SILVER
10186,GOLD
10188,PLATINUM
10190,PLATINUM
10192,GOLD
10194,DIAMOND
10196,PLATINUM
10198,SILVER
10200,PLATINUM
10202,SILVER
10204,PLATINUM
10206,DIAMOND
10208,SILVER
10210,DIAMOND
10212,PLATINUM
10214,PLATINUM
10216,GOLD
10218,GOLD
10220,GOLD
10222,DIAMOND
10224,GOLD
10226,PLATINUM
10228,DIAMOND
10230,PLATINUM
10232,SILVER
10234,GOLD
10236,GOLD
10238,SILVER
10240,SILVER
10242,SILVER
10244,SILVER
10246,DIAMOND
10248,GOLD
10250,GOLD
10252,DIAMOND
10254,SILVER
10256,PLATINUM
10258,DIAMOND
10260,PLATINUM
10262,GOLD
10264,PLATINUM
10266,SILVER
10268,GOLD
10270,SILVER
10272,PLATINUM
10274,SILVER
10276,GOLD
10278,GOLD
10280,GOLD
10282,PLATINUM
10284,DIAMOND
10286,GOLD
10288,DIAMOND
10290,PLATINUM
10292,PLATINUM
10294,SILVER
10296,DIAMOND
10298,DIAMOND
10300,SILVER
10302,PLATINUM
10304,DIAMOND
10306,SILVER
10308,DIAMOND
10310,GOLD
10312,SILVER
10314,PLATINUM
10316,SILVER
10318,GOLD
10320,DIAMOND
10322,SILVER
10324,SILVER
10326,SILVER
10328,SILVER
10330,PLATINUM
10332,PLATINUM
10334,PLATINUM
10336,DIAMOND
10338,DIAMOND
10340,DIAMOND
10342,SILVER
10344,SILVER
10346,SILVER
10348,DIAMOND
10350,DIAMOND
10352,SILVER
10354,SILVER
10356,SILVER
10358,GOLD
10360,SILVER
10362,PLATINUM
10364,SILVER
10366,PLATINUM
10368,PLATINUM
10370,SILVER
10372,GOLD
10374,GOLD
10376,PLATINUM
10378,DIAMOND
10380,GOLD
10382,PLATINUM
10384,PLATINUM
10386,SILVER
10388,DIAMOND
10390,GOLD
10392,PLATINUM
10394,GOLD
10396,SILVER
10398,PLATINUM
10400,DIAMOND
10402,PLATINUM
10404,PLATINUM
10406,SILVER
10408,DIAMOND
10410,GOLD
10412,GOLD
10414,SILVER
10416,SILVER
10418,GOLD
10420,GOLD
10422,DIAMOND
10424,SILVER
10426,DIAMOND
10428,PLATINUM
10430,SILVER
10432,SILVER
10434,GOLD
10436,DIAMOND
10438,DIAMOND
10440,DIAMOND
10442,PLATINUM
10444,DIAMOND
10446,DIAMOND
10448,DIAMOND
10450,SILVER
10452,PLATINUM
10454,PLATINUM
10456,PLATINUM
10458,PLATINUM
10460,PLATINUM
10462,DIAMOND
10464,DIAMOND
10466,DIAMOND
10468,DIAMOND
10470,PLATINUM
10472,GOLD
10474,PLATINUM
10476,SILVER
10478,PLATINUM
10480,PLATINUM
10482,GOLD
10484,SILVER
10486,SILVER
10488,PLATINUM
10490,GOLD
10492,SILVER
10494,DIAMOND
10496,SILVER
10498,DIAMOND
10500,DIAMOND
10502,SILVER
10504,SILVER
10506,GOLD
10508,DIAMOND
10510,SILVER
10512,GOLD
10514,DIAMOND
10516,DIAMOND
10518,GOLD
10520,DIAMOND
10522,PLATINUM
10524,DIAMOND
10526,GOLD
10528,DIAMOND
10530,DIAMOND
10532,DIAMOND
10534,SILVER
10536,SILVER
10538,GOLD
10540,GOLD
10542,SILVER
10544,GOLD
10546,DIAMOND
10548,PLATINUM
10550,GOLD
10552,PLATINUM
10554,PLATINUM
10556,GOLD
10558,SILVER
10560,GOLD
10562,DIAMOND
10564,PLATINUM
10566,DIAMOND
10568,DIAMOND
10570,SILVER
10572,GOLD
10574,PLATINUM
10576,GOLD
10578,GOLD
10580,SILVER
10582,PLATINUM
10584,PLATINUM
10586,SILVER
10588,DIAMOND
10590,SILVER
10592,GOLD
10594,SILVER
10596,PLATINUM
10598,DIAMOND
10600,DIAMOND
10602,SILVER
10604,DIAMOND
10606,PLATINUM
10608,GOLD
10610,PLATINUM
10612,PLATINUM
10614,PLATINUM
10616,DIAMOND
10618,GOLD
10620,DIAMOND
10622,PLATINUM
10624,SILVER
10626,SILVER
10628,GOLD
10630,GOLD
10632,DIAMOND
10634,DIAMOND
10636,SILVER
10638,PLATINUM
10640,DIAMOND
10642,SILVER
10644,SILVER
10646,PLATINUM
10648,GOLD
10650,DIAMOND
10652,DIAMOND
10654,DIAMOND
10656,SILVER
10658,GOLD
10660,PLATINUM
10662,PLATINUM
10664,DIAMOND
10666,DIAMOND
10668,GOLD
10670,PLATINUM
10672,DIAMOND
10674,DIAMOND
10676,SILVER
10678,SILVER
10680,DIAMOND
10682,DIAMOND
10684,SILVER
10686,SILVER
10688,PLATINUM
10690,DIAMOND
10692,SILVER
10694,PLATINUM
10696,SILVER
10698,SILVER
10700,DIAMOND
10702,GOLD
10704,SILVER
10706,GOLD
10708,DIAMOND
10710,DIAMOND
10712,DIAMOND
10714,DIAMOND
10716,SILVER
10718,DIAMOND
10720,DIAMOND
10722,DIAMOND
10724,GOLD
10726,PLATINUM
10728,SILVER
10730,SILVER
10732,GOLD
10734,PLATINUM
10736,PLATINUM
10738,GOLD
10740,PLATINUM
10742,DIAMOND
10744,GOLD
10746,SILVER
10748,GOLD
10750,DIAMOND
10752,DIAMOND
10754,GOLD
10756,SILVER
10758,GOLD
10760,DIAMOND
10762,SILVER
10764,PLATINUM
10766,SILVER
10768,DIAMOND
10770,DIAMOND
10772,GOLD
10774,DIAMOND
10776,PLATINUM
10778,SILVER
10780,GOLD
10782,SILVER
10784,PLATINUM
10786,PLATINUM
10788,PLATINUM
10790,PLATINUM
10792,GOLD
10794,SILVER
10796,PLATINUM
10798,GOLD
10800,PLATINUM
10802,SILVER
10804,PLATINUM
10806,PLATINUM
10808,PLATINUM
10810,SILVER
10812,DIAMOND
10814,PLATINUM
10816,GOLD
10818,DIAMOND
10820,PLATINUM
10822,GOLD
10824,PLATINUM
10826,SILVER
10828,DIAMOND
10830,PLATINUM
10832,PLATINUM
10834,PLATINUM
10836,PLATINUM
10838,DIAMOND
10840,PLATINUM
10842,SILVER
10844,DIAMOND
10846,GOLD
10848,GOLD
10850,GOLD
10852,DIAMOND
10854,DIAMOND
10856,DIAMOND
10858,DIAMOND
10860,GOLD
10862,GOLD
10864,SILVER
10866,SILVER
10868,SILVER
10870,GOLD
10872,GOLD
10874,GOLD
10876,GOLD
10878,DIAMOND
10880,SILVER
10882,DIAMOND
10884,GOLD
10886,DIAMOND
10888,PLATINUM
10890,SILVER
10892,GOLD
10894,SILVER
10896,GOLD
10898,DIAMOND
10900,DIAMOND
10902,SILVER
10904,PLATINUM
10906,SILVER
10908,GOLD
10910,GOLD
10912,GOLD
10914,SILVER
10916,GOLD
10918,SILVER
10920,SILVER
10922,DIAMOND
10924,DIAMOND
10926,DIAMOND
10928,PLATINUM
10930,GOLD
10932,SILVER
10934,DIAMOND
10936,PLATINUM
10938,GOLD
10940,SILVER
10942,SILVER
10944,SILVER
10946,DIAMOND
10948,PLATINUM
10950,SILVER
10952,GOLD
10954,SILVER
10956,GOLD
10958,PLATINUM
10960,GOLD
10962,DIAMOND
10964,PLATINUM
10966,DIAMOND
10968,GOLD
10970,PLATINUM
10972,PLATINUM
10974,DIAMOND
10976,SILVER
10978,SILVER
10980,GOLD
10982,SILVER
10984,DIAMOND
10986,PLATINUM
10988,DIAMOND
10990,SILVER
10992,DIAMOND
10994,PLATINUM
10996,GOLD
10998,SILVER
11000,GOLD
11002,SILVER
11004,GOLD
11006,PLATINUM
11008,PLATINUM
11010,GOLD
11012,PLATINUM
11014,PLATINUM
11016,PLATINUM
11018,DIAMOND
11020,PLATINUM
11022,PLATINUM
11024,DIAMOND
11026,DIAMOND
11028,PLATINUM
11030,DIAMOND
11032,PLATINUM
11034,GOLD
11036,DIAMOND
11038,PLATINUM
11040,GOLD
11042,SILVER
11044,PLATINUM
11046,PLATINUM
11048,DIAMOND
11050,SILVER
11052,SILVER
11054,PLATINUM
11056,GOLD
11058,PLATINUM
11060,SILVER
11062,DIAMOND
11064,GOLD
11066,PLATINUM
11068,GOLD
11070,DIAMOND
11072,PLATINUM
11074,GOLD
11076,DIAMOND
11078,GOLD
11080,PLATINUM
11082,SILVER
11084,GOLD
11086,PLATINUM
11088,GOLD
11090,DIAMOND
11092,PLATINUM
11094,SILVER
11096,DIAMOND
11098,DIAMOND
11100,DIAMOND
11102,SILVER
11104,DIAMOND
11106,DIAMOND
11108,PLATINUM
11110,PLATINUM
11112,SILVER
11114,SILVER
11116,DIAMOND
11118,SILVER
11120,GOLD
11122,SILVER
11124,GOLD
11126,PLATINUM
11128,SILVER
11130,SILVER
11132,SILVER
11134,GOLD
11136,DIAMOND
11138,DIAMOND
11140,GOLD
11142,DIAMOND
11144,DIAMOND
11146,GOLD
11148,GOLD
11150,SILVER
11152,SILVER
11154,PLATINUM
11156,PLATINUM
11158,PLATINUM
11160,GOLD
11162,GOLD
11164,GOLD
11166,PLATINUM
11168,DIAMOND
11170,GOLD
11172,PLATINUM
11174,GOLD
11176,SILVER
11178,DIAMOND
11180,GOLD
11182,GOLD
11184,PLATINUM
11186,GOLD
11188,PLATINUM
11190,GOLD
11192,PLATINUM
11194,DIAMOND
11196,PLATINUM
11198,PLATINUM
11200,SILVER
11202,GOLD
11204,PLATINUM
11206,DIAMOND
11208,GOLD
11210,DIAMOND
11212,SILVER
11214,DIAMOND
11216,SILVER
11218,DIAMOND
11220,PLATINUM
11222,SILVER
11224,GOLD
11226,SILVER
11228,PLATINUM
11230,PLATINUM
11232,GOLD
11234,SILVER
11236,GOLD
11238,SILVER
11240,SILVER
11242,SILVER
11244,SILVER
11246,SILVER
11248,DIAMOND
11250,DIAMOND
11252,GOLD
11254,DIAMOND
11256,SILVER
11258,GOLD
11260,GOLD
11262,DIAMOND
11264,SILVER
11266,GOLD
11268,DIAMOND
11270,SILVER
11272,DIAMOND
11274,SILVER
11276,GOLD
11278,DIAMOND
11280,SILVER
11282,PLATINUM
11284,DIAMOND
11286,PLATINUM
11288,DIAMOND
11290,DIAMOND
11292,SILVER
11294,DIAMOND
11296,GOLD
11298,DIAMOND
11300,PLATINUM
11302,SILVER
11304,GOLD
11306,GOLD
11308,SILVER
11310,DIAMOND
11312,DIAMOND
11314,DIAMOND
11316,DIAMOND
11318,PLATINUM
11320,SILVER
11322,DIAMOND
11324,SILVER
11326,GOLD
11328,SILVER
11330,DIAMOND
11332,PLATINUM
11334,DIAMOND
11336,SILVER
11338,DIAMOND
11340,DIAMOND
11342,GOLD
11344,GOLD
11346,DIAMOND
11348,DIAMOND
11350,SILVER
11352,SILVER
11354,GOLD
11356,DIAMOND
11358,PLATINUM
11360,GOLD
11362,DIAMOND
11364,GOLD
11366,PLATINUM
11368,GOLD
11370,PLATINUM
11372,DIAMOND
11374,PLATINUM
11376,GOLD
11378,DIAMOND
11380,DIAMOND
11382,GOLD
11384,DIAMOND
11386,PLATINUM
11388,SILVER
11390,PLATINUM
11392,SILVER
11394,PLATINUM
11396,GOLD
11398,SILVER
11400,DIAMOND
11402,SILVER
11404,SILVER
11406,SILVER
11408,DIAMOND
11410,GOLD
11412,SILVER
11414,GOLD
11416,SILVER
11418,PLATINUM
11420,DIAMOND
11422,SILVER
11424,PLATINUM
11426,PLATINUM
11428,PLATINUM
11430,DIAMOND
11432,SILVER
11434,DIAMOND
11436,GOLD
11438,PLATINUM
11440,SILVER
11442,DIAMOND
11444,PLATINUM
11446,GOLD
11448,SILVER
11450,DIAMOND
11452,SILVER
11454,SILVER
11456,SILVER
11458,PLATINUM
11460,PLATINUM
11462,SILVER
11464,SILVER
11466,DIAMOND
11468,SILVER
11470,SILVER
11472,DIAMOND
11474,PLATINUM
11476,PLATINUM
11478,SILVER
11480,PLATINUM
11482,SILVER
11484,GOLD
11486,DIAMOND
11488,PLATINUM
11490,PLATINUM
11492,SILVER
11494,DIAMOND
11496,SILVER
11498,DIAMOND
11500,PLATINUM
11502,PLATINUM
11504,SILVER
11506,GOLD
11508,SILVER
11510,DIAMOND
11512,GOLD
11514,DIAMOND
11516,DIAMOND
11518,SILVER
11520,GOLD
11522,GOLD
11524,SILVER
11526,PLATINUM
11528,PLATINUM
11530,SILVER
11532,DIAMOND
11534,SILVER
11536,SILVER
11538,PLATINUM
11540,SILVER
11542,SILVER
11544,DIAMOND
11546,PLATINUM
11548,PLATINUM
11550,GOLD
11552,DIAMOND
11554,SILVER
11556,PLATINUM
11558,PLATINUM
11560,DIAMOND
11562,DIAMOND
11564,DIAMOND
11566,PLATINUM
11568,GOLD
11570,PLATINUM
11572,DIAMOND
11574,GOLD
11576,GOLD
11578,DIAMOND
11580,GOLD
11582,SILVER
11584,PLATINUM
11586,PLATINUM
11588,GOLD
11590,GOLD
11592,GOLD
11594,PLATINUM
11596,DIAMOND
11598,PLATINUM
11600,GOLD
11602,DIAMOND
11604,SILVER
11606,GOLD
11608,SILVER
11610,GOLD
11612,PLATINUM
11614,SILVER
11616,SILVER
11618,SILVER
11620,GOLD
11622,GOLD
11624,GOLD
11626,GOLD
11628,DIAMOND
11630,SILVER
11632,PLATINUM
11634,DIAMOND
11636,GOLD
11638,GOLD
11640,GOLD
11642,GOLD
11644,SILVER
11646,PLATINUM
11648,SILVER
11650,DIAMOND
11652,GOLD
11654,SILVER
11656,GOLD
11658,PLATINUM
11660,PLATINUM
11662,SILVER
11664,DIAMOND
11666,DIAMOND
11668,GOLD
11670,DIAMOND
11672,PLATINUM
11674,SILVER
11676,SILVER
11678,DIAMOND
11680,DIAMOND
11682,GOLD
11684,PLATINUM
11686,SILVER
11688,SILVER
11690,GOLD
11692,SILVER
11694,DIAMOND
11696,SILVER
11698,DIAMOND
11700,GOLD
11702,GOLD
11704,PLATINUM
11706,SILVER
11708,GOLD
11710,PLATINUM
11712,GOLD
11714,SILVER
11716,SILVER
11718,GOLD
11720,GOLD
11722,DIAMOND
11724,DIAMOND
11726,SILVER
11728,GOLD
11730,GOLD
11732,DIAMOND
11734,DIAMOND
11736,DIAMOND
11738,GOLD
11740,SILVER
11742,SILVER
11744,PLATINUM
11746,SILVER
11748,DIAMOND
11750,GOLD
11752,GOLD
11754,SILVER
11756,PLATINUM
11758,DIAMOND
11760,GOLD
11762,SILVER
11764,PLATINUM
11766,PLATINUM
11768,PLATINUM
11770,PLATINUM
11772,SILVER
11774,DIAMOND
11776,GOLD
11778,DIAMOND
11780,DIAMOND
11782,PLATINUM
11784,DIAMOND
11786,GOLD
11788,GOLD
11790,DIAMOND
11792,SILVER
11794,PLATINUM
11796,SILVER
11798,GOLD
11800,PLATINUM
11802,DIAMOND
11804,PLATINUM
11806,PLATINUM
11808,SILVER
11810,DIAMOND
11812,SILVER
11814,SILVER
11816,PLATINUM
11818,PLATINUM
11820,DIAMOND
11822,GOLD
11824,SILVER
11826,SILVER
11828,GOLD
11830,DIAMOND
11832,SILVER
11834,PLATINUM
11836,SILVER
11838,DIAMOND
11840,DIAMOND
11842,PLATINUM
11844,GOLD
11846,DIAMOND
11848,SILVER
11850,SILVER
11852,DIAMOND
11854,DIAMOND
11856,SILVER
11858,DIAMOND
11860,GOLD
11862,SILVER
11864,GOLD
11866,SILVER
11868,PLATINUM
11870,PLATINUM
11872,DIAMOND
11874,SILVER
11876,GOLD
11878,DIAMOND
11880,SILVER
11882,DIAMOND
11884,PLATINUM
11886,GOLD
11888,GOLD
11890,DIAMOND
11892,DIAMOND
11894,SILVER
11896,PLATINUM
11898,DIAMOND
11900,DIAMOND
11902,GOLD
11904,SILVER
11906,GOLD
11908,GOLD
11910,DIAMOND
11912,DIAMOND
11914,GOLD
11916,DIAMOND
11918,GOLD
11920,GOLD
11922,GOLD
11924,GOLD
11926,SILVER
11928,PLATINUM
11930,SILVER
11932,SILVER
11934,DIAMOND
11936,SILVER
11938,DIAMOND
11940,DIAMOND
11942,SILVER
11944,PLATINUM
11946,GOLD
11948,PLATINUM
11950,SILVER
11952,GOLD
11954,GOLD
11956,PLATINUM
11958,DIAMOND
11960,SILVER
11962,SILVER
11964,DIAMOND
11966,SILVER
11968,GOLD
11970,SILVER
11972,DIAMOND
11974,GOLD
11976,PLATINUM
11978,DIAMOND
11980,SILVER
11982,PLATINUM
11984,DIAMOND
11986,PLATINUM
11988,PLATINUM
11990,GOLD
11992,PLATINUM
11994,PLATINUM
11996,SILVER
11998,GOLD
12000,GOLD
12002,PLATINUM
12004,DIAMOND
12006,GOLD
12008,PLATINUM
12010,SILVER
12012,GOLD
12014,DIAMOND
12016,GOLD
12018,GOLD
12020,GOLD
12022,DIAMOND
12024,PLATINUM
12026,SILVER
12028,GOLD
12030,GOLD
12032,DIAMOND
12034,SILVER
12036,GOLD
12038,DIAMOND
12040,PLATINUM
12042,PLATINUM
12044,DIAMOND
12046,SILVER
12048,PLATINUM
12050,GOLD
12052,GOLD
12054,GOLD
12056,SILVER
12058,GOLD
12060,GOLD
12062,DIAMOND
12064,GOLD
12066,DIAMOND
12068,PLATINUM
12070,SILVER
12072,DIAMOND
12074,PLATINUM
12076,DIAMOND
12078,SILVER
12080,GOLD
12082,SILVER
12084,DIAMOND
12086,DIAMOND
12088,SILVER
12090,GOLD
12092,SILVER
12094,GOLD
12096,SILVER
12098,PLATINUM
12100,GOLD
12102,PLATINUM
12104,PLATINUM
12106,SILVER
12108,SILVER
12110,GOLD
12112,GOLD
12114,PLATINUM
12116,DIAMOND
12118,SILVER
12120,DIAMOND
12122,SILVER
12124,GOLD
12126,GOLD
12128,PLATINUM
12130,GOLD
12132,SILVER
12134,SILVER
12136,GOLD
12138,PLATINUM
12140,DIAMOND
12142,DIAMOND
12144,DIAMOND
12146,GOLD
12148,SILVER
12150,DIAMOND
12152,DIAMOND
12154,PLATINUM
12156,DIAMOND
12158,SILVER
12160,SILVER
12162,SILVER
12164,SILVER
12166,GOLD
12168,GOLD
12170,PLATINUM
12172,PLATINUM
12174,DIAMOND
12176,SILVER
12178,DIAMOND
12180,PLATINUM
12182,GOLD
12184,PLATINUM
12186,GOLD
12188,DIAMOND
12190,SILVER
12192,GOLD
12194,DIAMOND
12196,DIAMOND
12198,SILVER
12200,GOLD
12202,SILVER
12204,GOLD
12206,PLATINUM
12208,SILVER
12210,GOLD
12212,DIAMOND
12214,GOLD
12216,PLATINUM
12218,PLATINUM
12220,DIAMOND
12222,DIAMOND
12224,DIAMOND
12226,PLATINUM
12228,SILVER
12230,SILVER
12232,GOLD
12234,DIAMOND
12236,DIAMOND
12238,DIAMOND
12240,DIAMOND
12242,GOLD
12244,SILVER
12246,DIAMOND
12248,PLATINUM
12250,DIAMOND
12252,PLATINUM
12254,SILVER
12256,SILVER
12258,GOLD
12260,SILVER
12262,GOLD
12264,GOLD
12266,GOLD
12268,PLATINUM
12270,SILVER
12272,SILVER
12274,GOLD
12276,DIAMOND
12278,GOLD
12280,SILVER
12282,SILVER
12284,GOLD
12286,GOLD
12288,SILVER
12290,SILVER
12292,PLATINUM
12294,SILVER
12296,SILVER
12298,GOLD
12300,DIAMOND
12302,SILVER
12304,DIAMOND
12306,GOLD
12308,PLATINUM
12310,PLATINUM
12312,DIAMOND
12314,PLATINUM
12316,DIAMOND
12318,SILVER
12320,DIAMOND
12322,SILVER
12324,PLATINUM
12326,SILVER
12328,PLATINUM
12330,DIAMOND
12332,GOLD
12334,SILVER
12336,GOLD
12338,DIAMOND
12340,GOLD
12342,DIAMOND
12344,GOLD
12346,SILVER
12348,DIAMOND
12350,PLATINUM
12352,DIAMOND
12354,SILVER
12356,SILVER
12358,PLATINUM
12360,PLATINUM
12362,SILVER
12364,DIAMOND
12366,GOLD
12368,GOLD
12370,DIAMOND
12372,PLATINUM
12374,GOLD
12376,PLATINUM
12378,GOLD
12380,SILVER
12382,GOLD
12384,PLATINUM
12386,PLATINUM
12388,SILVER
12390,GOLD
12392,SILVER
12394,DIAMOND
12396,SILVER
12398,SILVER
12400,GOLD
12402,PLATINUM
12404,DIAMOND
12406,DIAMOND
12408,SILVER
12410,PLATINUM
12412,GOLD
12414,SILVER
12416,GOLD
12418,DIAMOND
12420,PLATINUM
12422,SILVER
12424,DIAMOND
12426,GOLD
12428,PLATINUM
12430,PLATINUM
12432,PLATINUM
12434,DIAMOND
12436,PLATINUM
12438,GOLD
12440,SILVER
12442,GOLD
12444,GOLD
12446,GOLD
12448,SILVER
12450,PLATINUM
12452,DIAMOND
12454,DIAMOND
12456,GOLD
12458,DIAMOND
12460,SILVER
12462,PLATINUM
12464,SILVER
12466,GOLD
12468,GOLD
12470,GOLD
12472,GOLD
12474,DIAMOND
12476,GOLD
12478,GOLD
12480,DIAMOND
12482,GOLD
12484,SILVER
12486,GOLD
12488,DIAMOND
12490,PLATINUM
12492,GOLD
12494,PLATINUM
12496,PLATINUM
12498,DIAMOND
12500,SILVER
12502,DIAMOND
12504,GOLD
12506,GOLD
12508,GOLD
12510,PLATINUM
12512,DIAMOND
12514,SILVER
12516,SILVER
12518,PLATINUM
12520,DIAMOND
12522,SILVER
12524,SILVER
12526,GOLD
12528,GOLD
12530,DIAMOND
12532,DIAMOND
12534,SILVER
12536,DIAMOND
12538,DIAMOND
12540,GOLD
12542,SILVER
12544,SILVER
12546,DIAMOND
12548,GOLD
12550,DIAMOND
12552,GOLD
12554,DIAMOND
12556,DIAMOND
12558,PLATINUM
12560,DIAMOND
12562,SILVER
